,tpr,fpr,roc_auc
118,0.06779011872845653,8.09323405632891e-05,0.9218711467247851
119,0.06855610877058599,8.09323405632891e-05,0.9218711467247851
120,0.06932209881271544,8.09323405632891e-05,0.9218711467247851
121,0.0695135963232478,8.09323405632891e-05,0.9218711467247851
122,0.07219456147070089,8.09323405632891e-05,0.9218711467247851
123,0.07248180773649943,8.09323405632891e-05,0.9218711467247851
124,0.07391803906549214,8.09323405632891e-05,0.9218711467247851
125,0.0742052853312907,8.09323405632891e-05,0.9218711467247851
126,0.07592876292608196,8.09323405632891e-05,0.9218711467247851
127,0.07612026043661432,8.09323405632891e-05,0.9218711467247851
128,0.07650325545767905,8.09323405632891e-05,0.9218711467247851
129,0.07698199923400996,8.09323405632891e-05,0.9218711467247851
130,0.08119494446572195,8.09323405632891e-05,0.9218711467247851
131,0.08157793948678667,8.09323405632891e-05,0.9218711467247851
132,0.08234392952891613,8.09323405632891e-05,0.9218711467247851
133,0.08253542703944848,8.09323405632891e-05,0.9218711467247851
134,0.0860781309842972,8.09323405632891e-05,0.9218711467247851
135,0.0860781309842972,0.0001618646811265782,0.9218711467247851
136,0.08674837227116047,0.0001618646811265782,0.9218711467247851
137,0.08693986978169284,0.0001618646811265782,0.9218711467247851
138,0.08856759862121792,0.0001618646811265782,0.9218711467247851
139,0.08875909613175029,0.0001618646811265782,0.9218711467247851
140,0.09000382995021065,0.0001618646811265782,0.9218711467247851
141,0.09000382995021065,0.00024279702168986727,0.9218711467247851
142,0.09220605132133282,0.00024279702168986727,0.9218711467247851
143,0.09268479509766372,0.00024279702168986727,0.9218711467247851
144,0.09507851397931827,0.00024279702168986727,0.9218711467247851
145,0.09507851397931827,0.0003237293622531564,0.9218711467247851
146,0.09574875526618154,0.0003237293622531564,0.9218711467247851
147,0.09613175028724627,0.0003237293622531564,0.9218711467247851
148,0.09632324779777864,0.0003237293622531564,0.9218711467247851
149,0.09651474530831099,0.0003237293622531564,0.9218711467247851
150,0.09689774032937572,0.0003237293622531564,0.9218711467247851
151,0.09708923783990808,0.0003237293622531564,0.9218711467247851
152,0.0985254691689008,0.0003237293622531564,0.9218711467247851
153,0.09919571045576407,0.0003237293622531564,0.9218711467247851
154,0.09967445423209498,0.0003237293622531564,0.9218711467247851
155,0.09986595174262734,0.0003237293622531564,0.9218711467247851
156,0.10072769054002298,0.0003237293622531564,0.9218711467247851
157,0.10072769054002298,0.00040466170281644546,0.9218711467247851
158,0.10120643431635389,0.00040466170281644546,0.9218711467247851
159,0.10139793182688625,0.00040466170281644546,0.9218711467247851
160,0.10235541937954806,0.00040466170281644546,0.9218711467247851
161,0.10254691689008043,0.00040466170281644546,0.9218711467247851
162,0.10283416315587897,0.00040466170281644546,0.9218711467247851
163,0.10302566066641133,0.00040466170281644546,0.9218711467247851
164,0.10360015319800843,0.00040466170281644546,0.9218711467247851
165,0.10360015319800843,0.00048559404337973454,0.9218711467247851
166,0.10465338950593642,0.00048559404337973454,0.9218711467247851
167,0.10484488701646878,0.00048559404337973454,0.9218711467247851
168,0.10551512830333205,0.00048559404337973454,0.9218711467247851
169,0.10570662581386442,0.00048559404337973454,0.9218711467247851
170,0.10599387207966296,0.00048559404337973454,0.9218711467247851
171,0.10628111834546151,0.00048559404337973454,0.9218711467247851
172,0.10675986212179242,0.00048559404337973454,0.9218711467247851
173,0.10695135963232479,0.00048559404337973454,0.9218711467247851
174,0.10743010340865569,0.00048559404337973454,0.9218711467247851
175,0.10762160091918806,0.00048559404337973454,0.9218711467247851
176,0.10819609345078514,0.00048559404337973454,0.9218711467247851
177,0.1083875909613175,0.00048559404337973454,0.9218711467247851
178,0.1094408272692455,0.00048559404337973454,0.9218711467247851
179,0.10963232477977786,0.00048559404337973454,0.9218711467247851
180,0.11001531980084259,0.00048559404337973454,0.9218711467247851
181,0.11020681731137495,0.00048559404337973454,0.9218711467247851
182,0.11135580237456913,0.00048559404337973454,0.9218711467247851
183,0.1115472998851015,0.00048559404337973454,0.9218711467247851
184,0.11528150134048257,0.00048559404337973454,0.9218711467247851
185,0.11547299885101493,0.00048559404337973454,0.9218711467247851
186,0.11652623515894293,0.00048559404337973454,0.9218711467247851
187,0.11652623515894293,0.0005665263839430237,0.9218711467247851
188,0.11863270777479892,0.0005665263839430237,0.9218711467247851
189,0.11891995404059748,0.0005665263839430237,0.9218711467247851
190,0.11901570279586365,0.0005665263839430237,0.9218711467247851
191,0.11920720030639602,0.0005665263839430237,0.9218711467247851
192,0.12102642665645347,0.0005665263839430237,0.9218711467247851
193,0.12121792416698583,0.0005665263839430237,0.9218711467247851
194,0.12284565300651092,0.0005665263839430237,0.9218711467247851
195,0.12303715051704328,0.0005665263839430237,0.9218711467247851
196,0.12342014553810801,0.0005665263839430237,0.9218711467247851
197,0.12370739180390655,0.0005665263839430237,0.9218711467247851
198,0.12523937188816545,0.0005665263839430237,0.9218711467247851
199,0.12523937188816545,0.0006474587245063128,0.9218711467247851
200,0.12562236690923018,0.0006474587245063128,0.9218711467247851
201,0.1260053619302949,0.0006474587245063128,0.9218711467247851
202,0.1260053619302949,0.0007283910650696018,0.9218711467247851
203,0.1271543469934891,0.0007283910650696018,0.9218711467247851
204,0.12744159325928764,0.0007283910650696018,0.9218711467247851
205,0.12744159325928764,0.0008093234056328909,0.9218711467247851
206,0.128686327077748,0.0008093234056328909,0.9218711467247851
207,0.12887782458828034,0.0008093234056328909,0.9218711467247851
208,0.13002680965147453,0.0008093234056328909,0.9218711467247851
209,0.13021830716200689,0.0008093234056328909,0.9218711467247851
210,0.1312715434699349,0.0008093234056328909,0.9218711467247851
211,0.13146304098046727,0.0008093234056328909,0.9218711467247851
212,0.1333780160857909,0.0008093234056328909,0.9218711467247851
213,0.13366526235158943,0.0008093234056328909,0.9218711467247851
214,0.1364419762543087,0.0008093234056328909,0.9218711467247851
215,0.13663347376484106,0.0008093234056328909,0.9218711467247851
216,0.1379739563385676,0.0008093234056328909,0.9218711467247851
217,0.13826120260436614,0.0008093234056328909,0.9218711467247851
218,0.13969743393335887,0.0008093234056328909,0.9218711467247851
219,0.1399846801991574,0.0008093234056328909,0.9218711467247851
220,0.14027192646495595,0.0008093234056328909,0.9218711467247851
221,0.14084641899655304,0.0008093234056328909,0.9218711467247851
222,0.14132516277288396,0.0008093234056328909,0.9218711467247851
223,0.14170815779394869,0.0008093234056328909,0.9218711467247851
224,0.14237839908081196,0.0008093234056328909,0.9218711467247851
225,0.1426656453466105,0.0008093234056328909,0.9218711467247851
226,0.14285714285714285,0.0008093234056328909,0.9218711467247851
227,0.14285714285714285,0.00089025574619618,0.9218711467247851
228,0.14304864036767523,0.00089025574619618,0.9218711467247851
229,0.14324013787820758,0.00089025574619618,0.9218711467247851
230,0.14324013787820758,0.0009711880867594691,0.9218711467247851
231,0.14381463040980466,0.0009711880867594691,0.9218711467247851
232,0.14410187667560323,0.0009711880867594691,0.9218711467247851
233,0.14534661049406358,0.0009711880867594691,0.9218711467247851
234,0.14534661049406358,0.0010521204273227583,0.9218711467247851
235,0.14592110302566066,0.0010521204273227583,0.9218711467247851
236,0.14592110302566066,0.0011330527678860473,0.9218711467247851
237,0.14659134431252394,0.0011330527678860473,0.9218711467247851
238,0.1467828418230563,0.0011330527678860473,0.9218711467247851
239,0.15003829950210648,0.0011330527678860473,0.9218711467247851
240,0.15003829950210648,0.0012139851084493364,0.9218711467247851
241,0.15061279203370356,0.0012139851084493364,0.9218711467247851
242,0.15080428954423591,0.0012139851084493364,0.9218711467247851
243,0.15185752585216392,0.0012139851084493364,0.9218711467247851
244,0.1520490233626963,0.0012139851084493364,0.9218711467247851
245,0.153485254691689,0.0012139851084493364,0.9218711467247851
246,0.153485254691689,0.0012949174490126255,0.9218711467247851
247,0.15731520490233628,0.0012949174490126255,0.9218711467247851
248,0.15750670241286863,0.0012949174490126255,0.9218711467247851
249,0.15951742627345844,0.0012949174490126255,0.9218711467247851
250,0.15970892378399082,0.0012949174490126255,0.9218711467247851
251,0.1601876675603217,0.0012949174490126255,0.9218711467247851
252,0.1601876675603217,0.0013758497895759146,0.9218711467247851
253,0.16066641133665263,0.0013758497895759146,0.9218711467247851
254,0.16066641133665263,0.0014567821301392037,0.9218711467247851
255,0.16114515511298352,0.0014567821301392037,0.9218711467247851
256,0.16114515511298352,0.0015377144707024927,0.9218711467247851
257,0.1628686327077748,0.0015377144707024927,0.9218711467247851
258,0.16306013021830718,0.0015377144707024927,0.9218711467247851
259,0.16363462274990426,0.0015377144707024927,0.9218711467247851
260,0.1638261202604366,0.0015377144707024927,0.9218711467247851
261,0.16689008042895442,0.0015377144707024927,0.9218711467247851
262,0.16717732669475296,0.0015377144707024927,0.9218711467247851
263,0.16899655304481043,0.0015377144707024927,0.9218711467247851
264,0.16918805055534278,0.0015377144707024927,0.9218711467247851
265,0.1711987744159326,0.0015377144707024927,0.9218711467247851
266,0.17139027192646494,0.0015377144707024927,0.9218711467247851
267,0.17139027192646494,0.0016186468112657818,0.9218711467247851
268,0.1716775181922635,0.0016186468112657818,0.9218711467247851
269,0.1716775181922635,0.001699579151829071,0.9218711467247851
270,0.1721562619685944,0.001699579151829071,0.9218711467247851
271,0.1721562619685944,0.00178051149239236,0.9218711467247851
272,0.17493297587131368,0.00178051149239236,0.9218711467247851
273,0.17512447338184603,0.00178051149239236,0.9218711467247851
274,0.1767522022213711,0.00178051149239236,0.9218711467247851
275,0.1769436997319035,0.00178051149239236,0.9218711467247851
276,0.17809268479509766,0.00178051149239236,0.9218711467247851
277,0.17828418230563003,0.00178051149239236,0.9218711467247851
278,0.1783799310608962,0.00178051149239236,0.9218711467247851
279,0.1783799310608962,0.001861443832955649,0.9218711467247851
280,0.18077364994255074,0.001861443832955649,0.9218711467247851
281,0.18077364994255074,0.0019423761735189381,0.9218711467247851
282,0.18096514745308312,0.0019423761735189381,0.9218711467247851
283,0.18182688625047874,0.0019423761735189381,0.9218711467247851
284,0.18240137878207582,0.0019423761735189381,0.9218711467247851
285,0.18297587131367293,0.0019423761735189381,0.9218711467247851
286,0.18326311757947147,0.0019423761735189381,0.9218711467247851
287,0.18469934890846418,0.0019423761735189381,0.9218711467247851
288,0.1852738414400613,0.0019423761735189381,0.9218711467247851
289,0.18536959019532745,0.0019423761735189381,0.9218711467247851
290,0.18536959019532745,0.0020233085140822274,0.9218711467247851
291,0.18546533895059364,0.0020233085140822274,0.9218711467247851
292,0.18575258521639218,0.0020233085140822274,0.9218711467247851
293,0.18785905783224818,0.0020233085140822274,0.9218711467247851
294,0.18805055534278053,0.0020233085140822274,0.9218711467247851
295,0.18881654538491,0.0020233085140822274,0.9218711467247851
296,0.18881654538491,0.0021042408546455165,0.9218711467247851
297,0.19006127920337035,0.0021042408546455165,0.9218711467247851
298,0.19044427422443508,0.0021042408546455165,0.9218711467247851
299,0.19101876675603216,0.0021042408546455165,0.9218711467247851
300,0.19121026426656454,0.0021042408546455165,0.9218711467247851
301,0.19130601302183073,0.0021042408546455165,0.9218711467247851
302,0.19130601302183073,0.0021851731952088056,0.9218711467247851
303,0.19216775181922635,0.0021851731952088056,0.9218711467247851
304,0.19216775181922635,0.0022661055357720947,0.9218711467247851
305,0.19226350057449254,0.0022661055357720947,0.9218711467247851
306,0.1924549980850249,0.0022661055357720947,0.9218711467247851
307,0.1935082343929529,0.0022661055357720947,0.9218711467247851
308,0.1935082343929529,0.0023470378763353838,0.9218711467247851
309,0.19389122941401762,0.0023470378763353838,0.9218711467247851
310,0.19389122941401762,0.002427970216898673,0.9218711467247851
311,0.19436997319034852,0.002427970216898673,0.9218711467247851
312,0.1945614707008809,0.002427970216898673,0.9218711467247851
313,0.19571045576407506,0.002427970216898673,0.9218711467247851
314,0.19571045576407506,0.002508902557461962,0.9218711467247851
315,0.1960934507851398,0.002508902557461962,0.9218711467247851
316,0.19628494829567217,0.002508902557461962,0.9218711467247851
317,0.19638069705093833,0.002508902557461962,0.9218711467247851
318,0.19638069705093833,0.002589834898025251,0.9218711467247851
319,0.1981999234009958,0.002589834898025251,0.9218711467247851
320,0.1981999234009958,0.00267076723858854,0.9218711467247851
321,0.19829567215626198,0.00267076723858854,0.9218711467247851
322,0.19829567215626198,0.002751699579151829,0.9218711467247851
323,0.19848716966679433,0.002751699579151829,0.9218711467247851
324,0.19867866717732668,0.002751699579151829,0.9218711467247851
325,0.2017426273458445,0.002751699579151829,0.9218711467247851
326,0.20193412485637688,0.002751699579151829,0.9218711467247851
327,0.20202987361164304,0.002751699579151829,0.9218711467247851
328,0.20202987361164304,0.0028326319197151183,0.9218711467247851
329,0.20222137112217542,0.0028326319197151183,0.9218711467247851
330,0.20241286863270777,0.0028326319197151183,0.9218711467247851
331,0.20365760245116812,0.0028326319197151183,0.9218711467247851
332,0.2039448487169667,0.0028326319197151183,0.9218711467247851
333,0.20423209498276523,0.0028326319197151183,0.9218711467247851
334,0.20499808502489467,0.0028326319197151183,0.9218711467247851
335,0.2054768288012256,0.0028326319197151183,0.9218711467247851
336,0.20566832631175794,0.0028326319197151183,0.9218711467247851
337,0.20662581386441975,0.0028326319197151183,0.9218711467247851
338,0.20700880888548448,0.0028326319197151183,0.9218711467247851
339,0.21045576407506703,0.0028326319197151183,0.9218711467247851
340,0.21064726158559938,0.0028326319197151183,0.9218711467247851
341,0.21074301034086557,0.0028326319197151183,0.9218711467247851
342,0.2110302566066641,0.0028326319197151183,0.9218711467247851
343,0.21131750287246265,0.0028326319197151183,0.9218711467247851
344,0.2116047491382612,0.0028326319197151183,0.9218711467247851
345,0.21284948295672157,0.0028326319197151183,0.9218711467247851
346,0.21284948295672157,0.0029135642602784073,0.9218711467247851
347,0.2132324779777863,0.0029135642602784073,0.9218711467247851
348,0.21409421677518192,0.0029135642602784073,0.9218711467247851
349,0.21447721179624665,0.0029135642602784073,0.9218711467247851
350,0.215721945614707,0.0029135642602784073,0.9218711467247851
351,0.215721945614707,0.0029944966008416964,0.9218711467247851
352,0.21620068939103793,0.0029944966008416964,0.9218711467247851
353,0.21620068939103793,0.0030754289414049855,0.9218711467247851
354,0.21667943316736882,0.0030754289414049855,0.9218711467247851
355,0.2168709306779012,0.0030754289414049855,0.9218711467247851
356,0.21859440827269244,0.0030754289414049855,0.9218711467247851
357,0.21859440827269244,0.0031563612819682746,0.9218711467247851
358,0.22003063960168517,0.0031563612819682746,0.9218711467247851
359,0.22003063960168517,0.0032372936225315637,0.9218711467247851
360,0.22012638835695136,0.0032372936225315637,0.9218711467247851
361,0.22012638835695136,0.0033182259630948527,0.9218711467247851
362,0.2219456147070088,0.0033182259630948527,0.9218711467247851
363,0.22213711221754118,0.0033182259630948527,0.9218711467247851
364,0.223094599770203,0.0033182259630948527,0.9218711467247851
365,0.223094599770203,0.003399158303658142,0.9218711467247851
366,0.22328609728073534,0.003399158303658142,0.9218711467247851
367,0.22357334354653388,0.003399158303658142,0.9218711467247851
368,0.22357334354653388,0.003480090644221431,0.9218711467247851
369,0.22386058981233245,0.003480090644221431,0.9218711467247851
370,0.2240520873228648,0.003480090644221431,0.9218711467247851
371,0.224147836078131,0.003480090644221431,0.9218711467247851
372,0.224147836078131,0.00356102298478472,0.9218711467247851
373,0.22443508234392953,0.00356102298478472,0.9218711467247851
374,0.22481807736499426,0.00356102298478472,0.9218711467247851
375,0.22807353504404443,0.00356102298478472,0.9218711467247851
376,0.22807353504404443,0.003641955325348009,0.9218711467247851
377,0.2312332439678284,0.003641955325348009,0.9218711467247851
378,0.23142474147836078,0.003641955325348009,0.9218711467247851
379,0.2323822290310226,0.003641955325348009,0.9218711467247851
380,0.2323822290310226,0.0038038200064745872,0.9218711467247851
381,0.23429720413634622,0.0038038200064745872,0.9218711467247851
382,0.23429720413634622,0.0038847523470378763,0.9218711467247851
383,0.2391803906549215,0.0038847523470378763,0.9218711467247851
384,0.2391803906549215,0.003965684687601166,0.9218711467247851
385,0.23937188816545385,0.003965684687601166,0.9218711467247851
386,0.23937188816545385,0.004046617028164455,0.9218711467247851
387,0.24023362696284947,0.004046617028164455,0.9218711467247851
388,0.24023362696284947,0.004127549368727744,0.9218711467247851
389,0.24042512447338185,0.004127549368727744,0.9218711467247851
390,0.24042512447338185,0.004208481709291033,0.9218711467247851
391,0.24080811949444658,0.004208481709291033,0.9218711467247851
392,0.24128686327077747,0.004208481709291033,0.9218711467247851
393,0.24186135580237456,0.004208481709291033,0.9218711467247851
394,0.24214860206817312,0.004208481709291033,0.9218711467247851
395,0.24368058215243202,0.004208481709291033,0.9218711467247851
396,0.24396782841823056,0.004208481709291033,0.9218711467247851
397,0.24415932592876294,0.004208481709291033,0.9218711467247851
398,0.24597855227882037,0.004208481709291033,0.9218711467247851
399,0.24597855227882037,0.004289414049854322,0.9218711467247851
400,0.24607430103408656,0.004289414049854322,0.9218711467247851
401,0.24607430103408656,0.004370346390417611,0.9218711467247851
402,0.24664879356568364,0.004370346390417611,0.9218711467247851
403,0.24664879356568364,0.0044512787309809,0.9218711467247851
404,0.24712753734201456,0.0044512787309809,0.9218711467247851
405,0.24712753734201456,0.004532211071544189,0.9218711467247851
406,0.24722328609728073,0.004532211071544189,0.9218711467247851
407,0.24731903485254692,0.0046131434121074785,0.9218711467247851
408,0.24770202987361165,0.0046131434121074785,0.9218711467247851
409,0.2479892761394102,0.0046131434121074785,0.9218711467247851
410,0.25095748755266184,0.0046131434121074785,0.9218711467247851
411,0.25095748755266184,0.0046940757526707675,0.9218711467247851
412,0.25143623132899273,0.0046940757526707675,0.9218711467247851
413,0.2516277288395251,0.0046940757526707675,0.9218711467247851
414,0.25335120643431636,0.0046940757526707675,0.9218711467247851
415,0.25335120643431636,0.004775008093234057,0.9218711467247851
416,0.2540214477211796,0.004775008093234057,0.9218711467247851
417,0.2540214477211796,0.004855940433797346,0.9218711467247851
418,0.2541171964764458,0.004855940433797346,0.9218711467247851
419,0.2541171964764458,0.004936872774360635,0.9218711467247851
420,0.2550746840291076,0.004936872774360635,0.9218711467247851
421,0.25526618153964,0.004936872774360635,0.9218711467247851
422,0.25564917656070474,0.004936872774360635,0.9218711467247851
423,0.25584067407123706,0.004936872774360635,0.9218711467247851
424,0.25641516660283414,0.004936872774360635,0.9218711467247851
425,0.25641516660283414,0.005017805114923924,0.9218711467247851
426,0.2568939103791651,0.005017805114923924,0.9218711467247851
427,0.2568939103791651,0.005179669796050502,0.9218711467247851
428,0.257372654155496,0.005179669796050502,0.9218711467247851
429,0.257372654155496,0.005260602136613791,0.9218711467247851
430,0.2574684029107622,0.005260602136613791,0.9218711467247851
431,0.2576599004212945,0.005260602136613791,0.9218711467247851
432,0.2595748755266182,0.005260602136613791,0.9218711467247851
433,0.2595748755266182,0.00534153447717708,0.9218711467247851
434,0.26005361930294907,0.00534153447717708,0.9218711467247851
435,0.26005361930294907,0.005422466817740369,0.9218711467247851
436,0.26014936805821526,0.005422466817740369,0.9218711467247851
437,0.26014936805821526,0.005503399158303658,0.9218711467247851
438,0.2603408655687476,0.005503399158303658,0.9218711467247851
439,0.26053236307927996,0.005503399158303658,0.9218711467247851
440,0.26263883569513596,0.005503399158303658,0.9218711467247851
441,0.26263883569513596,0.005584331498866947,0.9218711467247851
442,0.2645538108004596,0.005584331498866947,0.9218711467247851
443,0.2645538108004596,0.0056652638394302365,0.9218711467247851
444,0.26522405208732286,0.0056652638394302365,0.9218711467247851
445,0.26522405208732286,0.005746196179993526,0.9218711467247851
446,0.2656070471083876,0.005746196179993526,0.9218711467247851
447,0.2656070471083876,0.005827128520556815,0.9218711467247851
448,0.26570279586365375,0.005827128520556815,0.9218711467247851
449,0.26589429337418613,0.005827128520556815,0.9218711467247851
450,0.2671390271926465,0.005827128520556815,0.9218711467247851
451,0.2671390271926465,0.005908060861120104,0.9218711467247851
452,0.2685752585216392,0.005908060861120104,0.9218711467247851
453,0.2687667560321716,0.005908060861120104,0.9218711467247851
454,0.27039448487169665,0.005908060861120104,0.9218711467247851
455,0.27039448487169665,0.005988993201683393,0.9218711467247851
456,0.2736499425507468,0.005988993201683393,0.9218711467247851
457,0.2738414400612792,0.005988993201683393,0.9218711467247851
458,0.2739371888165454,0.005988993201683393,0.9218711467247851
459,0.27412868632707776,0.005988993201683393,0.9218711467247851
460,0.2752776713902719,0.005988993201683393,0.9218711467247851
461,0.2754691689008043,0.005988993201683393,0.9218711467247851
462,0.2774798927613941,0.005988993201683393,0.9218711467247851
463,0.2778628877824588,0.005988993201683393,0.9218711467247851
464,0.2783416315587897,0.005988993201683393,0.9218711467247851
465,0.2783416315587897,0.006069925542246682,0.9218711467247851
466,0.28035235541937953,0.006069925542246682,0.9218711467247851
467,0.28035235541937953,0.006150857882809971,0.9218711467247851
468,0.2804481041746457,0.006150857882809971,0.9218711467247851
469,0.2804481041746457,0.00623179022337326,0.9218711467247851
470,0.2810225967062428,0.00623179022337326,0.9218711467247851
471,0.2810225967062428,0.006312722563936549,0.9218711467247851
472,0.28130984297204137,0.006312722563936549,0.9218711467247851
473,0.28130984297204137,0.006474587245063127,0.9218711467247851
474,0.28198008425890464,0.006474587245063127,0.9218711467247851
475,0.282171581769437,0.006474587245063127,0.9218711467247851
476,0.28236307927996934,0.006474587245063127,0.9218711467247851
